,movie_id,title,is_drama,is_comedy,is_action,is_thriller,is_romance,is_horror,is_adventure,is_scifi,is_childrens,is_crime,is_war,is_documentary,is_musical,is_mystery,is_animation,is_fantasy,is_western,is_filmnoir,year
1880,1880,"Man for All Seasons, A",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966
1881,1881,In the Heat of the Night,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1967
1882,1882,Oliver!,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1968
1883,1883,Midnight Cowboy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969
1884,1884,"French Connection, The",1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1971
1885,1885,Rocky,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976
1886,1886,Kramer Vs. Kramer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979
1887,1887,Ordinary People,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
1888,1888,Chariots of Fire,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
1889,1889,Terms of Endearment,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
1890,1890,Out of Africa,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
1891,1891,"Last Emperor, The",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1987
1892,1892,Rain Man,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
1893,1893,Driving Miss Daisy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
1894,1894,Take the Money and Run,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969
1895,1895,Klute,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1971
1896,1896,Repo Man,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1984
1897,1897,Metropolitan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
1898,1898,Labyrinth,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1986
1899,1899,"Breakfast Club, The",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
1900,1900,"Nightmare on Elm Street Part 2: Freddy's Revenge, A",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1985
1901,1901,"Nightmare on Elm Street 3: Dream Warriors, A",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1987
1902,1902,"Nightmare on Elm Street 4: The Dream Master, A",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1988
1903,1903,"Nightmare on Elm Street 5: The Dream Child, A",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1989
1904,1904,Freddy's Dead: The Final Nightmare,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1991
1905,1905,Friday the 13th,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1980
1906,1906,Friday the 13th Part 2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1981
1907,1907,Friday the 13th Part 3: 3D,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1982
1908,1908,Friday the 13th: The Final Chapter,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1984
1909,1909,Friday the 13th Part V: A New Beginning,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1985
1910,1910,Friday the 13th Part VI: Jason Lives,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1986
1911,1911,Friday the 13th Part VII: The New Blood,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1988
1912,1912,Friday the 13th Part VIII: Jason Takes Manhattan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1989
1913,1913,Halloween,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1978
1914,1914,Halloween II,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1981
1915,1915,Halloween III: Season of the Witch,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1983
1916,1916,Halloween 4: The Return of Michael Myers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1988
1917,1917,Halloween 5: The Revenge of Michael Myers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1989
1918,1918,Prom Night,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1980
1919,1919,Hello Mary Lou: Prom Night II,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1987
1920,1920,Prom Night III: The Last Kiss,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1989
1921,1921,Prom Night IV: Deliver Us From Evil,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1992
1922,1922,Child's Play,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1988
1923,1923,Child's Play 2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1990
1924,1924,Child's Play 3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1992
1925,1925,Poltergeist,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1982
1926,1926,Poltergeist II: The Other Side,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1986
1927,1927,Poltergeist III,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1988
1928,1928,"Exorcist, The",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1973
1929,1929,Exorcist II: The Heretic,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1977
1930,1930,"Exorcist III, The",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1990
1931,1931,Lethal Weapon,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1987
1932,1932,Lethal Weapon 2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1989
1933,1933,Lethal Weapon 3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1992
1934,1934,Gremlins,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1984
1935,1935,Gremlins 2: The New Batch,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1990
1936,1936,"Goonies, The",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1985
1937,1937,"Mask of Zorro, The",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
1938,1938,Polish Wedding,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1939,1939,"This World, Then the Fireworks",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1996
1940,1940,Soylent Green,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1973
1941,1941,Metropolis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1926
1942,1942,Back to the Future Part II,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1989
1943,1943,Back to the Future Part III,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1990
1944,1944,"Poseidon Adventure, The",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1972
1945,1945,Freaky Friday,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1977
1946,1946,"Absent Minded Professor, The",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1961
1947,1947,"Apple Dumpling Gang Rides Again, The",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1979
1948,1948,Babes in Toyland,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1961
1949,1949,Bambi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1942
1950,1950,Seven Samurai,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954
1951,1951,Dangerous Liaisons,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
1952,1952,Dune,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1984
1953,1953,"Last Temptation of Christ, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
1954,1954,"Godfather: Part III, The",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1990
1955,1955,"Rapture, The",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1991
1956,1956,Lolita,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1957,1957,Disturbing Behavior,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1998
1958,1958,Mafia!,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1998
1959,1959,Saving Private Ryan,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1998
1960,1960,Billy's Hollywood Screen Kiss,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1961,1961,East Palace West Palace,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1962,1962,"$1,000,000 Duck",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1971
1963,1963,"Barefoot Executive, The",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1971
1964,1964,"Black Cauldron, The",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1985
1965,1965,"Black Hole, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1979
1966,1966,Blackbeard's Ghost,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1968
1967,1967,Blank Check,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1994
1968,1968,Candleshoe,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1977
1969,1969,"Cat from Outer Space, The",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1978
1970,1970,Cheetah,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1989
1971,1971,"Computer Wore Tennis Shoes, The",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1970
1972,1972,Condorman,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1981
1973,1973,D2: The Mighty Ducks,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1994
1974,1974,Darby O'Gill and the Little People,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1959
1975,1975,"Devil and Max Devlin, The",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981
1976,1976,"Far Off Place, A",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1993
1977,1977,Flight of the Navigator,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1986
1978,1978,"Gnome-Mobile, The",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1967
1979,1979,"Great Mouse Detective, The",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1986
1980,1980,"Happiest Millionaire, The",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1967
1981,1981,Herbie Goes Bananas,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1980
1982,1982,Herbie Goes to Monte Carlo,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1977
1983,1983,Hocus Pocus,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1993
1984,1984,"Honey, I Blew Up the Kid",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1992
1985,1985,"Honey, I Shrunk the Kids",0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1989
1986,1986,Hot Lead and Cold Feet,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1978
1987,1987,In Search of the Castaways,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1962
1988,1988,"Incredible Journey, The",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1963
1989,1989,"Negotiator, The",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1990,1990,"Parent Trap, The",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998
1991,1991,BASEketball,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1992,1992,Full Tilt Boogie,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1997
1993,1993,"Governess, The",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
1994,1994,Seventh Heaven,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1995,1995,Roger & Me,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1989
1996,1996,"Purple Rose of Cairo, The",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
1997,1997,Out of the Past,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1947
1998,1998,Doctor Zhivago,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1965
1999,1999,Fanny and Alexander,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
2000,2000,"Trip to Bountiful, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
2001,2001,Tender Mercies,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
2002,2002,And the Band Played On,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
2003,2003,"'burbs, The",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
2004,2004,Fandango,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
2005,2005,"Night Porter, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974
2006,2006,Mephisto,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1981
2007,2007,Blue Velvet,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1986
2008,2008,"Journey of Natty Gann, The",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1985
2009,2009,"Jungle Book, The",0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1967
2010,2010,Kidnapped,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1960
2011,2011,Lady and the Tramp,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1955
2012,2012,"Little Mermaid, The",0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1989
2013,2013,"Mighty Ducks, The",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1992
2014,2014,"Muppet Christmas Carol, The",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1992
2015,2015,Newsies,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1992
2016,2016,101 Dalmatians,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1961
2017,2017,One Magic Christmas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1985
2018,2018,Peter Pan,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1953
2019,2019,Popeye,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1980
2020,2020,"Rescuers Down Under, The",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1990
2021,2021,"Rescuers, The",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1977
2022,2022,Return from Witch Mountain,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1978
2023,2023,"Return of Jafar, The",0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1993
2024,2024,Return to Oz,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1985
2025,2025,"Rocketeer, The",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1991
2026,2026,"Shaggy D.A., The",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1976
2027,2027,Sleeping Beauty,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1959
2028,2028,Something Wicked This Way Comes,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1983
2029,2029,Son of Flubber,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1963
2030,2030,Song of the South,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1946
2031,2031,Splash,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1984
2032,2032,Squanto: A Warrior's Tale,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994
2033,2033,Steamboat Willie,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1940
2034,2034,Tall Tale,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1994
2035,2035,Tex,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982
2036,2036,Tron,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1982
2037,2037,Swing Kids,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1993
2038,2038,Halloween: H20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1998
2039,2039,L.A. Story,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
2040,2040,"Jerk, The",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979
2041,2041,Dead Men Don't Wear Plaid,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1982
2042,2042,"Man with Two Brains, The",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
2043,2043,Grand Canyon,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1991
2044,2044,Graveyard Shift,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1990
2045,2045,"Outsiders, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
2046,2046,Indiana Jones and the Temple of Doom,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1984
2047,2047,"Lord of the Rings, The",0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1978
2048,2048,Nineteen Eighty-Four,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1984
2049,2049,"Dead Zone, The",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1983
2050,2050,Maximum Overdrive,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1986
2051,2051,Needful Things,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1993
2052,2052,Cujo,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1983
2053,2053,Children of the Corn,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1984
2054,2054,All Dogs Go to Heaven,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1989
2055,2055,"Addams Family, The",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
2056,2056,Ever After: A Cinderella Story,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
2057,2057,Snake Eyes,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1998
2058,2058,"First Love, Last Rites",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
2059,2059,Safe Men,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
2060,2060,"Saltmen of Tibet, The",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1997
2061,2061,Atlantic City,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1980
2062,2062,Autumn Sonata,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978
2063,2063,Who's Afraid of Virginia Woolf?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966
2064,2064,Adventures in Babysitting,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987
2065,2065,Weird Science,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
2066,2066,Doctor Dolittle,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1967
2067,2067,"Nutty Professor, The",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963
2068,2068,Charlotte's Web,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1973
2069,2069,Watership Down,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1978
2070,2070,"Secret of NIMH, The",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1982
2071,2071,"Dark Crystal, The",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1982
2072,2072,"American Tail, An",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1986
2073,2073,"American Tail: Fievel Goes West, An",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1991
2074,2074,Legend,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1985
2075,2075,Sixteen Candles,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
2076,2076,Pretty in Pink,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
2077,2077,St. Elmo's Fire,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
2078,2078,"Clan of the Cave Bear, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
2079,2079,House,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1986
2080,2080,House II: The Second Story,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1987
2081,2081,"Gods Must Be Crazy, The",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
2082,2082,"Gods Must Be Crazy II, The",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
2083,2083,Air Bud: Golden Receiver,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998
2084,2084,"Avengers, The",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998
2085,2085,How Stella Got Her Groove Back,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
2086,2086,"Slums of Beverly Hills, The",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
2087,2087,"Best Man, The",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
2088,2088,"Chambermaid on the Titanic, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
2089,2089,"Henry: Portrait of a Serial Killer, Part 2",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1996
2090,2090,Henry: Portrait of a Serial Killer,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1990
2091,2091,Rosemary's Baby,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1968
2092,2092,"NeverEnding Story, The",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1984
2093,2093,"NeverEnding Story II: The Next Chapter, The",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1990
2094,2094,Attack of the Killer Tomatoes!,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1980
2095,2095,Surf Nazis Must Die,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
2096,2096,Your Friends and Neighbors,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
2097,2097,Return to Paradise,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
2098,2098,Blade,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1998
2099,2099,Dance with Me,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
2100,2100,Dead Man on Campus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
2101,2101,Wrongfully Accused,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
2102,2102,"Next Stop, Wonderland",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
2103,2103,Strike!,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
2104,2104,"Navigator: A Mediaeval Odyssey, The",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1988
2105,2105,Beetlejuice,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988
2106,2106,DÃ©jÃ  Vu,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
2107,2107,Rope,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948
2108,2108,Family Plot,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976
2109,2109,Frenzy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972
2110,2110,Topaz,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969
2111,2111,Torn Curtain,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966
2112,2112,Marnie,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964
2113,2113,"Wrong Man, The",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1956
2114,2114,"Man Who Knew Too Much, The",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956
2115,2115,"Trouble with Harry, The",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1955
2116,2116,I Confess,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953
2117,2117,Strangers on a Train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1951
2118,2118,Stage Fright,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1950
2119,2119,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
2120,2120,I Married A Strange Person,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1997
2121,2121,Why Do Fools Fall In Love?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
2122,2122,"Merry War, A",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
2123,2123,See the Sea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
2124,2124,Willow,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1988
2125,2125,"Untouchables, The",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1987
2126,2126,Dirty Work,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
2127,2127,Knock Off,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
2128,2128,Firelight,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
2129,2129,Modulations,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1998
